"API","operator","well","section","twn","rng","reservoir","field","firstProd","cumOil","cumGas","fluid","proppant","TVD","perf","surfLat","surfLong","bhLat","bhLong","ppf","gor"
"3301301550","LIME ROCK III-A","JACOBSON  160-90-6-P-1H","6","160","90","Middle Bakken","DIMOND",2015-05-01,9630,9923,NA,NA,7858.46,6672,48.706541285,-102.344170472,48.71936272,-102.361418749,NA,1.03042575285566
"3301301553","LIME ROCK III-A","SWENSON  160-91-4-P-1H","4","160","91","Middle Bakken","DIMOND",2015-05-01,9191,12681,NA,NA,8302.74,6263,48.706718873,-102.43391653,48.719163916,-102.448611182,NA,1.37971929061038
"3301301561","LIME ROCK III-A","OXY SWENSON  160-91-13-11-P-2H","11","160","91","Middle Bakken","DIMOND",2015-05-01,10563,6881,NA,NA,8198.93,7511,48.691927295,-102.387266674,48.67849546,-102.368142072,NA,0.65142478462558
"3301301562","EOG","VANVILLE  22-2623H","26","159","91","Middle Bakken","THOMPSON LAKE",2015-05-01,7600,7050,NA,NA,8683.66,7653,48.568780822,-102.401307725,48.589072601,-102.401450542,NA,0.927631578947368
"3301301563","EOG","VANVILLE   21-2635H","26","159","91","Middle Bakken","THOMPSON LAKE",2015-05-01,13816,20151,NA,NA,8849.06,8226,48.568747651,-102.401847578,48.547008022,-102.401981592,NA,1.4585263462652
"3301301566","LIME ROCK III-A","ANKENBAUER  160-90-34-P-1H","34","160","90","Middle Bakken","DIMOND",2015-05-01,12388,6982,NA,NA,8270.36,6074,48.6360849,-102.278940968,48.646024086,-102.297003998,NA,0.563609945108169
"3301301567","EOG","VANVILLE  19-1213H","12","159","91","Middle Bakken","THOMPSON LAKE",2015-05-01,5722,3785,NA,NA,8658.77,7376,48.609858819,-102.369192052,48.590386136,-102.369798706,NA,0.661481999300944
"3301301568","EOG","VANVILLE   20-1201H","12","159","91","Middle Bakken","THOMPSON LAKE",2015-05-01,11803,19849,NA,NA,8528.43,8556,48.609865973,-102.369552545,48.632513003,-102.369398357,NA,1.6816910954842
"3301301572","LIME ROCK III-A","HAROLDSON  160-91-14-D-1H","14","160","91","Middle Bakken","DIMOND",2015-05-01,5895,7923,NA,NA,8207.94,6724,48.688908166,-102.406621392,48.678069455,-102.386551362,NA,1.3440203562341
"3301301574","LIME ROCK III-A","OXY  160-91-10-4-P-2H","4","160","91","Middle Bakken","DIMOND",2015-05-01,8316,6914,NA,NA,8306.86,8427,48.706581478,-102.433458244,48.692753145,-102.409517782,NA,0.831409331409331
"3301301579","OASIS","CALISTOGA  18-7-161-92HOR","18","161","92","Middle Bakken","BLACK SLOUGH",2015-05-01,8285,5356,NA,NA,8442.24,10118,48.765001415,-102.66446379,48.791854223,-102.666546222,NA,0.646469523234762
"3301301580","OASIS","SONOMA  19-30-161-92HOR","18","161","92","Middle Bakken","FOOTHILLS",2015-05-01,6212,3337,NA,NA,8689.01,10735,48.764267059,-102.664404084,48.735578846,-102.666338165,NA,0.53718609143593
"3301301583","LIME ROCK III-A","STAAEL  160-90-33-D-1H","33","160","90","Middle Bakken","DIMOND",2015-05-01,15102,13024,NA,NA,8354.8,6826,48.646979146,-102.318919142,48.633753494,-102.301411898,NA,0.86240233081711
"3301301584","OASIS","ATLAS  6092 13-20H","20","160","92","Middle Bakken","COTTONWOOD",2015-05-01,5950,6939,NA,NA,8844.64,10420,48.676132643,-102.591315187,48.648428608,-102.591204503,NA,1.16621848739496
"3301301587","OASIS","ROWLEY  6093 43-23H","23","160","93","Middle Bakken","GROS VENTRE",2015-05-01,16089,39342,NA,NA,8815.61,10407,48.662654807,-102.65248273,48.69042432,-102.653240243,NA,2.44527316800298
"3301301588","OASIS","THORNBURGH  6092 44-15H","15","160","92","Middle Bakken","COTTONWOOD",2015-05-01,10900,16762,NA,NA,8596.94,10431,48.677536568,-102.542969277,48.705073358,-102.54382764,NA,1.53779816513761
"3301301590","LIME ROCK III-A","EKLUND  159-90-4-P-1H","4","159","90","Middle Bakken","VANVILLE",2015-05-01,12778,8107,NA,NA,8355.18,5658,48.619613986,-102.300714172,48.629514919,-102.316190048,NA,0.634449835655032
"3301301591","EOG","KANDIYOHI  26-3328H","33","159","90","Middle Bakken","CLEAR WATER",2015-05-01,13994,15716,NA,NA,8547,9953,48.548229999,-102.315261944,48.574755074,-102.315897805,NA,1.12305273688724
"3301301592","LIME ROCK III-A","MOGREN  159-90-5-P-1H","5","159","90","Middle Bakken","VANVILLE",2015-05-01,15208,7976,NA,NA,8397.46,6252,48.62115417,-102.322640588,48.631625019,-102.34090922,NA,0.524460810099947
"3301301594","OASIS","ST. HELENA  17-20-161-92H","17","161","92","Middle Bakken","FOOTHILLS",2015-05-01,8890,3430,NA,NA,8454.18,10419,48.777630017,-102.644014672,48.750059626,-102.64480446,NA,0.385826771653543
"3301301595","OASIS","OAKVILLE  8-5-161-92H","17","161","92","Middle Bakken","BLACK SLOUGH",2015-05-01,4884,2492,NA,NA,8242.55,10869,48.777777604,-102.644146691,48.806585767,-102.645029871,NA,0.51023751023751
"3301301596","LIME ROCK III-A","NORDLOEF  160-90-30P-1H","30","160","90","Middle Bakken","DIMOND",2015-05-01,10712,9221,NA,NA,8328.95,5231,48.649398543,-102.346484962,48.659216188,-102.360178528,NA,0.860810306198656
"3301301599","LIME ROCK III-A","SORLIE   160-90-7-P16-1H","7","160","90","Middle Bakken","DIMOND",2015-05-01,13112,8146,NA,NA,7925.46,6302,48.69249833,-102.346863443,48.704272793,-102.361150356,NA,0.621262965222697
"3301301601","CORNERSTONE NATURAL","CARPENTIER  3-34-27H","34","164","91","Middle Bakken","FLAXTON",2015-05-01,7724,6787,NA,NA,6832.99,6143,48.98237243,-102.470429255,48.998124692,-102.472142259,NA,0.878689798032108
"3301301602","OASIS","SHAW  6092 24-22H","22","160","92","Middle Bakken","COTTONWOOD",2015-05-01,10077,14630,NA,NA,8841.41,10404,48.669683865,-102.539005307,48.669401499,-102.580760398,NA,1.45182097846581
"3301301603","OASIS","R W CLARK  6092 43-9H","9","160","92","Middle Bakken","COTTONWOOD",2015-05-01,12839,20984,NA,NA,8524.83,10401,48.691937936,-102.567119122,48.719641469,-102.567967407,NA,1.63439520211855
"3301301606","OASIS","MARSH  6092 11-33H","33","160","92","Middle Bakken","COTTONWOOD",2015-05-01,18293,22554,NA,NA,9036.3,10434,48.64718566,-102.577304132,48.619461601,-102.576321615,NA,1.23293062920243
"3301301614","PETRO-HUNT","PRODUCERS CORP  159-94-8A-17-4H","8","159","94","Middle Bakken","NORTH TIOGA",2015-05-01,15484,19001,3000908.29320858,3603935.29242751,9307.07,10233,48.61767335,-102.848790188,48.590483037,-102.848781958,352.187559115363,1.22713769051925
"3301301616","OASIS","J H VAN BERKOM  5992 12-6H","6","159","92","Middle Bakken","COTTONWOOD",2015-05-01,14530,15906,NA,NA,9117.58,10363,48.632543829,-102.617606861,48.605000742,-102.617192138,NA,1.09470061940812
"3301301617","PETRO-HUNT","WOLD  160-94-32A-5-5H","32","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,10050,22892,2433149.29156383,2650583.4387267,9330.57,10311,48.646847176,-102.846141002,48.619500654,-102.845174068,257.063663924615,2.27781094527363
"3301301619","PETRO-HUNT","WOLD  160-94-32A-5-3H","32","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,12470,21615,2697357.33680712,2938401.97560329,9307.58,10674,48.646887978,-102.848921425,48.619482283,-102.853425642,275.285926138589,1.73336006415397
"3301301621","CORNERSTONE NATURAL","JEPSEN   3-20-17H","20","161","90","Middle Bakken","COTEAU",2015-05-01,9488,10311,2182935.33601269,2378009.54898568,7607.72,10522,48.750054546,-102.38166596,48.777659154,-102.385172779,226.003568616773,1.08674114671164
"3301301622","OASIS","CATHY EDWARDS FEDERAL  5992 31-2H","2","159","92","Middle Bakken","COTTONWOOD",2015-05-01,13256,23410,NA,NA,8837.94,10302,48.626222424,-102.536820983,48.625882666,-102.495299189,NA,1.76599275799638
"3301301624","PETRO HARVESTER","AV-FLUGGE-162-94-  1918H-1","19","162","94","Middle Bakken","LARSON",2015-05-01,4314,8684,NA,NA,8153.18,10377,48.837284497,-102.927191071,48.864551613,-102.92906966,NA,2.01298099211868
"3301301625","OASIS","WILLIE   5992 12-8H","8","159","92","Middle Bakken","COTTONWOOD",2015-05-01,12083,18682,NA,NA,9150.22,10412,48.618427602,-102.593437254,48.590778339,-102.593313776,NA,1.54613920384011
"3301301626","CORNERSTONE NATURAL","INGERSON  2-12-1H","12","162","91","Middle Bakken","WOBURN",2015-05-01,1321,1687,2408189.10001822,2623392.72315178,7192.43,10991,48.865883457,-102.428901651,48.893522284,-102.422509037,238.685535724846,1.27706283118849
"3301301627","OASIS","ACKLINS  6092 12-18H","18","160","92","Middle Bakken","COTTONWOOD",2015-05-01,15326,27905,NA,NA,8885.13,10348,48.690258731,-102.61891083,48.662817566,-102.619278707,NA,1.82076210361477
"3301301631","PETRO HARVESTER","AV-WRIGLEY BROTHERS-164-94-  3130H-1","31","164","94","Middle Bakken","FORTHUN",2015-05-01,5279,7174,NA,NA,7288.16,6295,48.982116722,-102.927695746,48.998474634,-102.928591658,NA,1.35896950179958
"3301301634","PETRO-HUNT","THORSON  159-94-7A-18-3H","7","159","94","Middle Bakken","NORTH TIOGA",2015-05-01,14483,20096,NA,NA,9246.91,10178,48.617225285,-102.872801051,48.590491697,-102.874306037,NA,1.38755782641718
"3301301636","PETRO-HUNT","THORSON  159-94-7A-18-5H","7","159","94","Middle Bakken","NORTH TIOGA",2015-05-01,32315,32332,NA,NA,9241.78,10554,48.617444274,-102.871288711,48.590484699,-102.866862242,NA,1.00052607148383
"3301301637","PETRO-HUNT","FREDRICKSON  160-94-33D-28-5H","33","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,15866,16164,2736377.4380704,3163287.82912643,9211.75,10564,48.633875589,-102.82689103,48.661393391,-102.823243411,299.440347323592,1.01878230177739
"3301301639","PETRO-HUNT","FREDRICKSON  160-94-33D-28-3H","33","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,15486,20199,2679277.21064034,3160986.85463405,9198.04,10498,48.633903656,-102.829053105,48.661481485,-102.832391821,301.103720197566,1.30433940333204
"3301301641","PETRO HARVESTER","AV-H OSBORN-163-93-  0508H-1","5","163","93","Middle Bakken","SHORT CREEK",2015-05-01,2526,2893,1215264.05165356,1323864.00627417,7336.1,10451,48.980518819,-102.773728846,48.953150691,-102.775179423,126.673428980401,1.14528899445764
"3301301642","PETRO-HUNT","L. HOIBY  159-94-19B-30-1H","19","159","94","Middle Bakken","NORTH TIOGA",2015-05-01,15165,21310,NA,NA,9245,10381,48.589088563,-102.880599588,48.561606974,-102.878891799,NA,1.40520936366634
"3301301643","LIME ROCK III-A","SPLIT RIDGE  1-2-1H-160-91","2","160","91","Middle Bakken","DIMOND",2015-05-01,4823,3152,2486976.60729189,2709220.93874143,8044.63,10198,48.715087719,-102.406035116,48.715784737,-102.365748612,265.661986540638,0.653535144101182
"3301301644","OASIS","LARRY SWANSON  6093 43-23H","23","160","93","Middle Bakken","GROS VENTRE",2015-05-01,15549,20245,NA,NA,9061.19,10795,48.662746182,-102.652679257,48.633932873,-102.652795229,NA,1.30201299118914
"3301301650","OASIS","DELTA  6093 34-15H","15","160","93","Middle Bakken","GROS VENTRE",2015-05-01,8149,19572,1751605.83128081,1908135.03456914,8991.52,10458,48.682220056,-102.669551532,48.681811346,-102.711501636,182.456974045625,2.40176708798626
"3301301651","PETRO HARVESTER","AV-A AND S TRUST  162-94-17H-1","17","162","94","Middle Bakken","LARSON",2015-05-01,2207,8442,NA,NA,8028.76,5284,48.851626996,-102.909925273,48.864494033,-102.907118447,NA,3.82510194834617
"3301301652","LIME ROCK III-A","LITTLE BUTTE  1-21-28H-160-90","21","160","90","Middle Bakken","DIMOND",2015-05-01,11214,3889,NA,NA,8062.45,9675,48.675689095,-102.313906838,48.650211094,-102.313910879,NA,0.346798644551454
"3301301653","OASIS","CELESTE  6092 43-34H","34","160","92","Middle Bakken","COTTONWOOD",2015-05-01,12482,14904,NA,NA,8793.63,10298,48.634070339,-102.544141938,48.661538494,-102.54416614,NA,1.19403941676013
"3301301654","OASIS","ISLAND LAKE  6092 12-24H","24","160","92","Middle Bakken","COTTONWOOD",2015-05-01,12015,10578,2863139.67097495,3118999.15922136,8822.97,10188,48.675824108,-102.507322238,48.648575642,-102.507726772,306.144401179953,0.88039950062422
"3301301655","OASIS","MITBO FEDERAL  6092 43-14H","14","160","92","Middle Bakken","COTTONWOOD",2015-05-01,16396,31988,2303944.40623454,2509832.38393373,8570.07,10392.2,48.67759533,-102.523911554,48.704996708,-102.52685395,241.511170294425,1.95096364967065
"3301301658","CORNERSTONE NATURAL","FUNK  2-27-34H","27","162","90","Middle Bakken","PICKETT",2015-05-01,4922,3994,1267834.1447934,1034895.41612903,7323.19,10866,48.835510391,-102.331794613,48.807909961,-102.333707057,95.2416175344223,0.811458756603007
"3301301666","CONTINENTAL","SIBBERN   2-27H","22","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,13921,26154,NA,NA,9330.71,10956,48.662999479,-102.814529477,48.633816925,-102.815624106,NA,1.8787443430788
"3301301667","OASIS","SARATOGA  12-1-161-92H","13","161","92","Middle Bakken","BLACK SLOUGH",2015-05-01,5843,2254,NA,NA,7926.49,11061,48.777730679,-102.554969318,48.806383708,-102.55780889,NA,0.385760739346226
"3301301668","OASIS","FELTON   13-24-161-92H","13","161","92","Middle Bakken","FOOTHILLS",2015-05-01,4454,1658,NA,NA,8140.28,10419,48.777575941,-102.555397565,48.749959398,-102.555132843,NA,0.372249663224068
"3301301671","OASIS","ISABELLA FEDERAL  6093 42-24H","24","160","93","Middle Bakken","GROS VENTRE",2015-05-01,12836,19490,NA,NA,9033.23,10839,48.662791608,-102.638342036,48.633914265,-102.637890367,NA,1.51838578996572
"3301301673","OASIS","JAZZ FEDERAL  6093 42-20H","20","160","93","Middle Bakken","GROS VENTRE",2015-05-01,12889,18549,NA,NA,8962.69,10291,48.663037825,-102.724945097,48.690436975,-102.725026693,NA,1.4391341453953
"3301301674","OASIS","RUTHERFORD   24-25-161-93H","24","161","93","Middle Bakken","FOOTHILLS",2015-05-01,4259,2189,979929.112939516,1067498.77078617,8719.01,10308,48.762918058,-102.689944172,48.735727507,-102.69057328,103.560222233816,0.513970415590514
"3301301675","CORNERSTONE NATURAL","WAHLUND   3-22-15H","27","161","90","Middle Bakken","LOSTWOOD",2015-05-01,7057,7950,NA,NA,7537.19,11227,48.748657766,-102.33771246,48.777649936,-102.341236952,NA,1.12654102309763
"3301301678","OASIS","CONNIE  6093 14-5H","5","160","93","Middle Bakken","GROS VENTRE",2015-05-01,10687,24281,2624025.10706267,4348685.72183206,9022.06,10323,48.719499886,-102.717337488,48.691961331,-102.718116301,421.261815541224,2.27201272574155
"3301301682","OASIS","BULL MOOSE  6093 13-4H","4","160","93","Middle Bakken","GROS VENTRE",2015-05-01,10451,19712,NA,NA,8978.66,10416.1,48.719735211,-102.69817927,48.691943903,-102.697963353,NA,1.8861352980576
"3301301683","OASIS","RJ TITUS  6093 42-20H","20","160","93","Middle Bakken","GROS VENTRE",2015-05-01,10243,15984,3211472.16710272,3498459.78196563,9245.06,10921,48.663008914,-102.725335657,48.633903522,-102.724937876,320.342439517043,1.5604803280289
"3301301686","OASIS","CANDITO  6093 43-28H","28","160","93","Middle Bakken","GROS VENTRE",2015-05-01,12514,21901,3211472.16710272,3498459.78196563,8950.15,10319,48.648487544,-102.69924335,48.675968241,-102.699730512,339.030892718832,1.75011986575036
"3301301689","OASIS","NEVIS  6092 12-18H","18","160","92","Middle Bakken","LUCY",2015-05-01,18097,38041,3163490.29446293,3446190.09287624,8664.45,10919.1,48.690368905,-102.619513428,48.719527715,-102.619770721,315.611185251188,2.10206111510195
"3301301690","PETRO-HUNT","CARLSON  159-94-4B-9-2H","4","159","94","Middle Bakken","NORTH TIOGA",2015-05-01,17622,25821,9226944.84381123,4287524.66894757,9383.61,10559,48.632488011,-102.837822343,48.604859039,-102.840621721,406.054045738003,1.46527068437181
"3301301692","OASIS","KLEVENBERG  6093 11-2H","2","160","93","Middle Bakken","GROS VENTRE",2015-05-01,19090,28499,NA,NA,8920.21,10590.3,48.720120432,-102.663608452,48.692025559,-102.662545674,NA,1.49287585123101
"3301301693","OASIS","ALDER  6092 43-8H","8","160","92","Middle Bakken","LUCY",2015-05-01,20670,34774,2814627.44028288,3066151.71755638,8576.29,10373.3,48.691979668,-102.591451011,48.719665204,-102.591162687,295.581128238495,1.68234155781326
"3301301694","OASIS","DOMALAKES  6092 44-16H","16","160","92","Middle Bakken","COTTONWOOD",2015-05-01,12174,18539,2062156.35605213,2246437.36591426,8731.18,10280,48.680457367,-102.561033369,48.680609381,-102.602363958,218.525035594772,1.52283555117463
"3301301695","OASIS","MELVIN   6093 43-19H","19","160","93","Middle Bakken","GROS VENTRE",2015-05-01,11009,13476,3211472.16710272,3498459.78196563,8995.79,10322.2,48.662931845,-102.74112524,48.690380102,-102.741978474,338.925789266399,1.22408938141521
"3301301696","OASIS","INEZ  6093 43-19H","19","160","93","Middle Bakken","GROS VENTRE",2015-05-01,17311,23447,3211472.16710272,3498459.78196563,9245.78,10869.1,48.66292347,-102.741310951,48.633925823,-102.742111017,321.872076065693,1.35445670382993
"3301301699","OASIS","SWEETGUM  6092 13-24H","24","160","92","Middle Bakken","COTTONWOOD",2015-05-01,13109,14682,NA,NA,8544.64,10948,48.675714237,-102.502667484,48.7049846,-102.502987494,NA,1.11999389732245
"3301301704","OASIS","SONORA  6094 42-24H","24","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,14558,28562,NA,NA,9024.24,10276.7,48.663011629,-102.770005384,48.690429035,-102.77014592,NA,1.96194532215964
"3301301708","OASIS","SEQUOIA  6093 42-34H","34","160","93","Middle Bakken","GROS VENTRE",2015-05-01,13744,15343,2841251.18441767,3095154.64619921,8919.99,10494.5,48.634043168,-102.684195582,48.661509395,-102.681613316,294.931120701245,1.11634167636787
"3301301709","OASIS","SHAFER  6093 13-1B","1","160","93","Middle Bakken","GROS VENTRE",2015-05-01,16503,41847,2878352.10661064,4434892.88806664,8858.45,10567.3,48.719651108,-102.63527474,48.691837839,-102.632017908,419.6807971825,2.53572077804036
"3301301711","OASIS","MAROSI  6093 12-1B","1","160","93","Middle Bakken","GROS VENTRE",2015-05-01,8307,34161,2791584.30158659,4341515.2122163,8855.22,10380.1,48.719703711,-102.63600912,48.691947615,-102.636544034,418.253698154768,4.11231491513182
"3301301719","OASIS","FAIRFAX  6093 12-26B","26","160","93","Middle Bakken","GROS VENTRE",2015-05-01,10233,42005,2954951.52753625,4559721.44437694,8825.62,10882.2,48.661661559,-102.659385992,48.690464876,-102.657670585,419.007318775334,4.10485683572755
"3301301721","OASIS","W.E. ISLEY  6093 12-26B","26","160","93","Middle Bakken","GROS VENTRE",2015-05-01,24287,33874,2955423.28538335,4529015.04724328,8827.32,10902.1,48.66162645,-102.659768316,48.690469669,-102.66176209,415.42593144837,1.39473792563923
"3301301726","CORNERSTONE NATURAL","HINDS  C-0631-6190","6","161","90","Middle Bakken","NORTHEAST FOOTHILLS",2015-05-01,12214,22194,4454933.5639659,5555340.00783597,7414.7,10524,48.793449511,-102.401164613,48.821262094,-102.401356336,527.873432899655,1.81709513672834
"3301301727","OASIS","BONITA  5992 42-22 #2B","22","159","92","Middle Bakken","COTTONWOOD",2015-05-01,17935,39202,3073349.34214972,4390387.66010713,9074.84,10600,48.575999945,-102.549667066,48.60366293,-102.552893279,414.187515104446,2.18578199052133
"3301301734","OASIS","MEADOWLARK   6093 13-3 #1H","3","160","93","Middle Bakken","GROS VENTRE",2015-05-01,25092,26646,2415799.52253894,3626661.44274934,8944.5,10563,48.720062878,-102.678454931,48.69191785,-102.677795794,343.336310020765,1.06193208990913
"3301301736","PETRO-HUNT","MM WOLD  159-94-6D-31-5H","6","159","94","Middle Bakken","NORTH TIOGA",2015-05-01,17034,19708,9540094.41234147,12151024.4148044,9095.89,9231,48.622373215,-102.865610297,48.64371017,-102.883527145,1316.32807006873,1.15698015733239
"3301301737","OASIS","DELIA  5992 14-30H","30","159","92","Middle Bakken","COTTONWOOD",2015-05-01,12654,21554,2403086.37597144,3635515.01184208,9367.58,10481,48.574873797,-102.608034312,48.547162666,-102.61024458,346.867189375258,1.70333491386123
"3301301739","OASIS","CONRY FEDERAL   5992 43-21 #1H","21","159","92","Middle Bakken","COTTONWOOD",2015-05-01,18984,41945,2535513.73363317,3742908.35116428,9020.89,10420,48.576064619,-102.568018503,48.603636566,-102.569076841,359.204256349739,2.20949220396123
"3301301743","OASIS","DALE VAN BERKOM  5992 14-30 3B","30","159","92","Middle Bakken","COTTONWOOD",2015-05-01,17599,27015,2416585.72605337,3559040.1980246,9153.85,10819,48.574907738,-102.607376116,48.603651185,-102.606159599,328.962029579868,1.53503039945451
"3301301745","CORNERSTONE NATURAL","MARTINSEN  D-3427-6191","34","161","91","Middle Bakken","LITTLE BUTTE",2015-05-01,22246,23410,4746984.08167191,693923.000327041,8345.07,10508,48.72113604,-102.463790406,48.748861832,-102.464346351,66.0375904384318,1.05232401330576
"3301301747","OASIS","DELTA  6093 24-15 3B","15","160","93","Middle Bakken","GROS VENTRE",2015-05-01,18706,62741,2654229.97285483,4082149.59388075,8999.16,10275,48.684806196,-102.670089915,48.685377998,-102.711230674,397.289498187907,3.35405752165081
"3301301751","PETRO-HUNT","MM WOLD   160-94-31A-6-1HS","31","160","94","Middle Bakken","NORTH TIOGA",2015-05-01,19460,70805,2212249.21801248,3438184.32604393,9223.68,10312,48.647038887,-102.866093349,48.619633656,-102.865261802,333.415857839791,3.63848920863309
